Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Bridget W,Mar 2022,5.0 of 5 bubbles,Best value and accommodating staff,"My mom and I stayed here after flying from Australia to attend a funeral and although we didn't spend too much time at the hotel, our experience was amazing. The staff were so friendly and accommodating, yummiest breakfast served on the rooftop (I'm a very fussy philippine food eater, and even I loved the breakfast) Just an overall good experience along with the best value! The room was modern and well equipped. Cannot recommend this place enough on your travels through Cebu.",February 2022,NA
The Gypsy Club,Mar 2020,5.0 of 5 bubbles,Great hotel!,"Located in the heart of Cebu City, this hotel really does offer a fantastic service. Check in was smooth and professional, the rooms were spacious, clean and comfortable, breakfast was abundant and very good too! We had a couple of tours booked that left very early in the morning, and the hotel organised early breakfast packages for us which were delivered to our room at the time we needed, exactly on time! Very good convenience service, as we had to do this twice. We also had a little problem with our airport transfer service (NOT booked through the hotel, I booked this separately myself) and still the reception staff really helped me out and solved the problem, which was very appreciated! The hotel also has a rooftop pool and dining area (also where the designated smoking area is) which is very nice. Food served by the pool area and also the service is fantastic! Customer Service really is the hotel's shining quality, and would mist certainly happily stay again and definitely recommend to others!",March 2020,NA
Suria_Nataadmadja,Mar 2020,4.0 of 5 bubbles,Good hotel in Cebu,"Nice and clean room, comfortable bed. Good water pressure and helpful and friendly staffs. Good location, many eateries. I stayed overnight at room 612 and 512 on different days at end of February 2020. Both rooms had limited window view. Room 512 was rather noisy from the engine outside.",March 2020,NA
Michael H,Feb 2020,4.0 of 5 bubbles,Comfortable and great service but some traffic noise,"Cebu hasn't many good city hotels with a pool and the Best Western is a good mid range choice. Rooms are comfortable, good sized and an upper floor one is less exposed to traffic noise. Small roof top pool and gym make a welcome escape from a frenetic rather dirty city. Cebu has enough in it for an intersting day and as a base for longer excusions. hotel provided a good breakfast box for a very early start for Oslob.Staff were really helpful and the food service excellent. Just use the available earplugs and turn the A/C fan up if you are disturbed by Cebus incessent traffic. Immediate area although very mixed is safe and has local restaurantsand shops. Taxis to elsewhere cheap and readily available.",February 2020,NA
TravellingArcher,Feb 2020,4.0 of 5 bubbles,The right place at the right spot,"The biggest challenge for me to Cebu City is to find a good decent place which doesn't need me to dig deep down in the pockets and at the same time, located near to FB establishment. I gotta say i'm blessed to have chosen this place for my stay. The rooms are great and absolutely in love with the Roof Terrace and Pool. The only minor annoyances are the mosquitos in the room but i'm sure the management will look into it.",February 2020,NA
Jeya C,Feb 2020,5.0 of 5 bubbles,EXCELLENT SERVICE!!!!,"First time staying in this hotel and everything was perfect! From the hotel staff to the accommodation, it was wonderful. The location was very convenient since it is located at the heart of the city. It was a great experience I had with my family. I will definitely stay in this hotel everytime I'll be back in Cebu. Thank you Quest Hotel!!!",February 2020,NA
Michael,Feb 2020,5.0 of 5 bubbles,Nice Hotel in Not-so-nice City,"We received a very friendly welcome with smiles, drinks, and early check-in.  The staff were quick to address any concerns and helpful in providing assistance.  Cebu City is not very clean or touristy, so we were happy to spend a little extra time in a nice hotel with a roof-top infinity pool.",February 2020,NA
Isayfryer,Jan 2020,4.0 of 5 bubbles,"Friendly staff, excellent food","Great location, friendly staff, excellent food, clean, nice roof deck with infinity pool BUT what I dislike about it is the cost to bring a visiting guest to the pool(cost 350 pesos) They should inform guests about extra costs to use amenities or at least put in the guest's book manual. It was 350 pesos for 30 minutes using the pool. If I was informed ahead of time, I would've save my money",January 2020,NA
Joanne C,Dec 2018,5.0 of 5 bubbles,Location location location!,"right next to shops, restaurant, cafes and even a 24hr Jolibee (the classic fast food go-to!). Rooms were clean and service was excellent. Breakfast had variety; if anything there were not enough seats / tables. but if you time it well; people tend to not eat breakfast too early so it was bearable.",December 2018,NA
156nicoh,Dec 2018,1.0 of 5 bubbles,Worset ever experience,"I booked two nights of nonrefundable type of online. Due to illness, I can only make it for the second night. When I arrived at the hotel, the staff informed me that my reservation was cancelled as Agoda informed that to do so. They asked me to call the service of Agoda so I did. Agoda then told me they have never done that. Apparently the hotel just cancelled my room by themselves and took two nights full rates. They still have room available but they just don't let me check in unless I put my credit card info there. So after 1.5hour, I'm still sitting there waiting for them to give the room I reserved!!! Unbelievable",December 2018,NA
Lau Wilson,Dec 2018,5.0 of 5 bubbles,Comfortable ,"Very comfortable hotel with reasonable price! The swimming pool and buffet is great too!! We spent four nights here. It is also convenient. There are many shops and restaurants nearby. We took taxi from Cebu airport to here, around 30minutes.",July 2018,NA
oregon64,Dec 2018,5.0 of 5 bubbles,Wonderful Hotel,"We stayed a week at the Best Western.  Great value but the best thing were the staff.  So  helpful and friendly.  The stay includes a sit down breakfast with very, very fresh ingredients.  Try the soup.  I got hooked.  The pool upstairs is small but great for a workout.  The workout room is small and the equipment needs an upgrade.  The upstairs bar and area provide spectacular views of the City.  I can't praise the staff there enough. Very talented and thoughtful.  The hotel is a little distant from the downtown and major malls but an inexpensive cab ride away.  High value.",December 2018,NA
