Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Shoko 🇯🇵,Jul 2022,5.0 of 5 bubbles,The best hospitality,This was my first trip to Philippine. And I came here by myself. I thought staffs will not be friendly because this is super luxury hotel they have to be too polite but staffs are sooo nice and friendly not just polite and taking care of me. I’m so glad this was the first place to stay in Cebu. It was so comfortable staying there even alone I didn’t feel loneliness because of staffs. They also helped me a lot where to go.  The location is also perfect if you want to stay in central. I love this hotel I love staffs here. Thank you so much for all of your hospitality. I will come back here again!!!,July 2022,NA
Lui Del Rosario,Jul 2022,4.0 of 5 bubbles,The 43rd PAWD National Convention,"Still Waterfront Hotel  is the best convention venue for me with the best and most clean facilities that they own. Waterfront maintain their luxurious appeal with their well manicured greenery upon entering and the well lighted and we'll ventilated lobby a welcoming feel for every guest.The banquet also maintain its high standard food and services quality. The staff and management are one of the most approachable, polite,  people in town. See you again Waterfront!Read more",June 2022,NA
Jessee A,Jun 2022,5.0 of 5 bubbles,Our Successful Graduation Ceremonies at Waterfront Hotel and Casino Cebu City,"We are just so happy with our recently concluded graduation event at  the Waterfront Hotel. We booked our event with Miss Irish and everything just went on smoothly. She was very accommodating and made sure that she’s on top of everything. The Jimei Hall is a very good spot already even if you’re already tight with your budget, coz the venue is already elegant. The staff and the service crew on the day of our event were also very polite and attentive to our concerns and instructions. The food for our snacks at the venue were also good according to our guests. If you have time, please also try their buffet lunch or dinner at Cafe Uno near the main lobby. You’d be amazed by the visual presentation and the mouth-watering flavors of their dishes. We’ll definitely come back at the Waterfront Hotel for more events. It’s a 10/10 experience. No wonder why my partner has been a client of them for 12 years already.",June 2022,NA
Jay,Jun 2022,1.0 of 5 bubbles,Worst Wedding I’ve Ever Been To!,"The most horrible hotel experience I’ve ever had! The lights in the room was not working so we had to use only the lamps for lights, but the room was still so dark that we ended up using the flashlights on our phones! The water in the toilet stopped working, but we all had to pee at some point, so we still peed in the toilet. Let’s just say the toilet looked like a public toilet, the ones you see in ratchet clubs at 4 in the morning, if you know what I mean. The food at the reception was horrid!!!! The food looked like it was food for the pigs!! The servers were the ones plating the food, the plates were so full of food that the sauces were mixing, the salad was mixed with the chicken and rice, the lumpia tasted like kaldereta. It was disgusting! I couldn’t even finish my food!I do NOT recommend this hotel for any events!!",June 2022,NA
kringkring,Jun 2022,1.0 of 5 bubbles,Big disappointment!,It was a buffet dinner but they were limiting the plates and drinks to only one per person. They will ask you to pay if you ask for more plates. I was expecting more from this hotel. Not worth your money! Such a disappointment!,June 2022,NA
plassly,Mar 2020,4.0 of 5 bubbles,Very good Hotel,"I stayed in the last week of feb 2020, I would say the Hotel itself is very good , cleanliness is excellent , the staff is very helpful . My timing of the stay was not very good, due to the outbreak of corona virus. I would certainly recommend this Hotel, but just not at this time.Read more",February 2020,NA
aslabiaga2683,Feb 2020,5.0 of 5 bubbles,room accomodation,"Everything was taken cared of smoothly.I enjoyed my short stay in the Waterfront Cebu City Hotel and Casino and pretty satisfied with the service, cleanliness, value, location, sleep quality and they offered me a very nice room.",February 2020,NA
Zarah Gaitano Benner,Feb 2020,5.0 of 5 bubbles,30TH  31ST BIRTHDAYS,"Waterfront Cebu City Hotel  Casino has been my favorite hotel since I was 9 years old. I just love the castle-like architecture and the ambience makes me feel delighted! I had an idea that when I turned 30, I should celebrate my birthday in a hotel of my choice and that I will celebrate all my other birthdays there, too. So, where else would I celebrate it? Of course, no other than at Waterfront Hotel! I celebrated my 30th birthday last January 21, 2019 and my 31st birthday last January 21, 2020 at this incredible hotel. My mom and I stayed overnight and we enjoyed the breakfast buffet and the pool. I truly loved the cakes that you gave me and they were delicious! I would like to extend my thanks to the management and to the friendly and hospitable staff of Waterfront Hotel. See you on my 32nd!",January 2020,NA
condenojanice,Feb 2020,5.0 of 5 bubbles,MY FAVORITE HOTEL,"MY FAVORITE HOTEL HERE IN CEBU.. I LOVE THE LOBBY VERY RELAXING AND SPACIOUS. AND THE FOOD IS SO GOOD.. I LIKE THE STAFF FOR BEING AND APPROACHABLE AND YOU CAN ANSWER ALL YOUR QUESTION, They well-trained about what customer service is. AND i love the set up of the buffet area even if dinner, lunch or breakfast. the foods are good and also the waiter and waitress they were very good.",February 2020,NA
annabanana022020,Feb 2020,4.0 of 5 bubbles,All smooth so far.,"All smooth so far. , Though I still needed to ask slippers and your toilet does not have a bidet. elevator was always busy and needed to wait for so long. Security wise, anyone can go up in the hotel, I hope you could create a security where elevator would not work unless a pass key/card is swiped in.",February 2020,NA
lsb0ju,Feb 2020,3.0 of 5 bubbles,Good travel,"I am very good time in cebu and waterfront hotel service is very good i like it. I'm so grateful to the staff. Thankful you guys. Thanks to you, my trip was so perfect. I want to visit again next time.",August 2019,NA
rizmelfaye,Feb 2020,4.0 of 5 bubbles,Ok value,"Pros- great selection for bfast, amenities, location, andservice.Cons- thin walls, we can hear people doing their business and people in hallway. Non guest should have separate entry. People are sketchy",February 2020,NA
Emily Lopez,Feb 2020,5.0 of 5 bubbles,Excellent Hotel.,"We are so pleased with this hotel, with its service, location and food service.Thank you for making our stay a very enjoyable one.  Beautiful hotel, lux, and great service.We hope to go back next time we visit Cebu.",January 2020,NA
