Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Daniel Bustamante,Apr 2023,5.0 of 5 bubbles,My great Second Stay in your Property,I had a great stay with my friends in Marco Polo. It was my second time. I feel like Family. Everyone is super nice  kind with me. It's very delightful everyone says Hi  smile to you. I work in hospitality in Miami  I always do the same 🤗,April 2023,NA
Maria Zapanta,Apr 2023,5.0 of 5 bubbles,Exceptional Stay,"The room was spacious and modern, with stunning views of the mountain. The bed was incredibly comfortable and the linens were of the highest quality, ensuring a restful night's sleep. The bathroom was equally impressive.",April 2023,NA
Kevin C,Apr 2023,5.0 of 5 bubbles,On top of it,"Great to see the hotel getting back on there feet again after the typhoon and Covid Just spent 2 weeks with them to attend a family funeral,, staff very professional and courteous and the room service staff are the best in cebu , can’t wait to return Feb 2024 to see you all again thank you very much for a pleasant stay with you",April 2023,NA
Glen L,Apr 2023,5.0 of 5 bubbles,"Excellent Service, Great Food, Comfortable Stay!!","I previously posted about my overnight stay at the Marco Polo in Manila, which preceded my one week stay at the Marco Polo in Cebu. I have just one question: Does this hotel ever deliver less than excellent service every single day? I think not! From the doormen to the concierge to the front desk to the entire food service staff to the cleaning crew to the laundry staff, they are all top-drawer professionals who clearly meet the consistent standards of excellence established by the Marco Polo brand. I stayed on the top floor in the Executive Suite (2307) for a week with a gorgeous view of the city below and the sea in the distance. Talk about time to unwind…I didn’t have to lift a finger to do anything, all I had to do was ask. Whether you dine outside at sunset in the penthouse restaurant or have a 6 a.m. breakfast at a buffet without peer for food selection and service, you will always leave busog (full) and smiling with a need for tulog (sleep). The bottom line? From now on, wherever I travel, if there is a Marco Polo Hotel, I am staying there.",April 2023,NA
Elizabeth E,Apr 2023,5.0 of 5 bubbles,great value for money. great staycation,"this hotel is great value for money. food is really good, has several restaurant choices, has a very good clean pool. great for a staycation really. it’s just a bit far from the business/shopping centers but that can’t be helped.  they do have free shuttle service to the malls at certain times 😊",March 2023,NA
John M,Apr 2023,5.0 of 5 bubbles,A hotel to rewind in luxury,"I have treated my family at the Marco polo every visit to Cebu.We availed the promo for this last visit which worked out cheaper than most of the other lower class hotels in the city. Breakfasts are incredible with a choice you just can't complete with so many beautiful tasty choices. Chefs are on hand to cook anything you desire. Rooms are spacious and kept very clean by the staff. The pool has to be the best, cleanest I have been in,.. lovely waterfall as well as a bubbling pool and a kids paddling pool. Plenty beds, chairs and cushioned loungers with parasols all around the perimeter.  Best part is the cooling breeze gently sweeping up the hillside and over the pool to make swimming and sunbathing a complete pleasure. Lifeguards are so attentive, handing out towels and bar staff serving free cold water or reasonably priced beers. All in all I'd  give this hotel at least one visit to see what it feels like to be pampered and respected from check-in to the time you check out. Go on, spoil yourself !!",March 2023,NA
kjiho555,Mar 2023,5.0 of 5 bubbles,a satisfactory hotel,"Bedding, breakfast, and swimming pool are all great.Especially, the breakfast is excellent enough to be called a dinner buffet.It's far from the airport, but it's worth investing that much time.I recommend it.Read more",March 2023,NA
pynksG,Mar 2023,5.0 of 5 bubbles,Personal trip,"It was a Nice stay at a nice hotel with all the nice people around, i'll definitely go back here.  A feeling of coming back HOME. Thank you very much for the nice welcome and service. God bless your business.",March 2023,NA
beth771,Mar 2023,3.0 of 5 bubbles,GOOD,No value for money. Need to improve the toilet and toiletries. buffet breakfast needs to improve.! room cleanliness' acceptable except the single bed too small not suitable for Tall Foreigners.  Lobby is good with accommodating and smiling staff...,March 2023,NA
paco_magsaysay,Mar 2023,5.0 of 5 bubbles,Great stay!,Comfortable and quiet place to stay…I’d stay here again.  Just hard to get a cab since the hotel is not so centrally located.  Best to inform the concierge that you need a cab at least thirty minutes before leaving.,March 2023,NA
frmagugat,Mar 2023,4.0 of 5 bubbles,March 17 to 19 stay for the Spartan Trail event,"Staff were friendly but there were miscommunications with the event organizers. A lot of people who checked-in waited for the supposedly provided service. The event organizers and the hotel staff were pointing fingers. Overall, the room was great. Although, we had to call the staff for extra towels multiple times (this should have been prepared in advance). One last thing, I hope they had bidets installed.",March 2023,NA
MinnJo,Mar 2023,5.0 of 5 bubbles,Great place to stay with incredible staff,This was my 4th trip to Cebu for business and have stayed at Marco Polo each time. The staff is phenomenal and always are ready with a smile and greeting. The poolside atmosphere is relaxing. I would recommend this hotel for anyone.,February 2023,NA
samsonmardonia,Mar 2023,5.0 of 5 bubbles,Trip to Cebu.,"I would definitely recommend Marco Polo to friends and relatives. The hotel is clean, airy, and well maintained. I love its location and architecture. It’s on par with some international hotels I’ve stayed in. The service is polite and we felt comfortable the whole time. But I wish some of the staff in the restaurants would be trained more, or is it because of communication problems. Overall we had a comfortable and enjoyable stay.",February 2023,NA
tonybausr,Mar 2023,5.0 of 5 bubbles,Marco Polo hotel,Excellent personnel courteous and helpful. Their breakfast is excellent. Service is good no problem there. The security is good. I recommend it to anyone traveling to Cebu. Their breakfast includes different cuisines. It’s a buffet style breakfast so you can go back as much as anyone wants until you get your fill.,February 2023,NA
familybeate,Mar 2023,4.0 of 5 bubbles,we had better stays before.,We had better stays before. this time we were not so happy. made our reservation on the wrong day. But my confirmation had the right days. One towel for two . Air con was leaking. Flash in the But the stuff was very friendly. Maybe next stay will be better . I hope so,March 2023,NA
Lotta L,Mar 2023,5.0 of 5 bubbles,"Nice view, sumptuous foods, One of the best in town","Despite its distance from the city, I still love our stay with the hotel. Room is spacious. Staff are friendly and accommodating notably Kate of customer service. We are billeted in room 1619 and I love the overlooking view of the city day and night. Several choices of breakfast foods from Asian to western cuisines.",March 2023,NA
Vacation272702,Mar 2023,5.0 of 5 bubbles,Vacation,Excellent hotel with excellent service!! The restaurants had great food. The rooms were very comfortable. We stayed two days would have stayed longer but was with a tour.  The lobby had xcellent desserts.,March 2023,NA
