Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Robert H,Sep 2018,5.0 of 5 bubbles,Peaceful Stay,"Nothing better than walking into a hotel that is so relaxing and laid back.  As well as being professional.  The rooms are large, quiet and comfortable. Able to relax and unwind.  Swimming pool,  Spa and Jacuzzi makes it ideal for yourself or family. Food is amazing,  from American food to Filipino food.  Both served hot, fresh and made that day. Chefs are ready to serve only the best.  Coffee Bar has wonderful desserts to go along with a nice variety of drinks.  From the smoothies to the Cafe Mocha. Plenty of activities to keep you busy.  Ayala Mall is just a hop, skip and jump away. Well within walking distance.  Plenty of restaurants to cater to your needs.  Stay indoors and order food from room service or go down and enjoy food from the other restaurant in the hotel.",September 2018,NA
Usasenior,Sep 2018,3.0 of 5 bubbles,Very nice especially if you avoid weekends and the high seasons,"Many have noted that this is an old hotel seriously in need of renovation (though likely the more expensive rooms are better) and the convenient location is offset by the high noise level surrounding it  ,especially on the street side and near the elevators, and also in the first floor restaurant.  However as always I solved this problem with earplugs.  I am puzzled by the comments about poor internet as I spent two months in half a dozen hotels and many malls etc. in Cebu City and this place had by far the best connection I found.  I discovered why when I spoke to their tech (who appeared within minutes in my room to solve a problem with my laptop) who told my that, unlike most places in the third world, who have only a single connection, they subscribe to 3 different net providers and use an expensive device that combines the signals, so unlike all other places here, I had a superb connection day and night for the 4 days of my stay so this is a major plus.   Yes, like many places they had few and inconveniently placed power sockets in my standard room , but as always I travel with a long power cord so this was not an issue for me.   The pool and gym are nice but like most places they sell daypasses or memberships so they can be crowded at times when school is out or after 4pm or weekends.  I was happy with my stay but I will likely find a more tranquil place in the future.",October 2017,NA
anngie a,Sep 2018,5.0 of 5 bubbles,Very near Ayala Mall. Comfortable stay fit for a princess.,"I love the location as it is very near Ayala Center and other business hotels. They provide good service and the staff were attentive to my needs. They sure know how to take good care of their guest. They have  spacious, well lit rooms with large comfortable beds and large Led tv's. Got a room with a bath and amazingly the tub was free from grime. Just what i needed for a hot bath after a stressful day outside. The hotel got a gym right beside the pool / jacuzzi area. I love the buffet meal. Was all satisfying and was worth the price you paid for.",June 2018,NA
baysoinpdfla,Aug 2018,4.0 of 5 bubbles,MOSTLY SATISFIED,"I was mostly satisfied with the Hotel. most of the buffet where good except for the Asian Night buffet, which was overpriced for what was offered. Asked for a bath with shower, but one wasn't available till later in my stay.I noticed that the whole time I stayed there , the housekeeping never vacummed my room.  I also had to stay one more night than planned and felt like they could have honored my original price per night, but choose to allow me to stay at a much higher rate. Overall it was a pleasent stay.",August 2018,NA
Dushi1996,Aug 2018,1.0 of 5 bubbles,Terrible,"The price is not fit to the room, it's too much over price.Also bad that TV is no national Graphic, HBO or whatever.Obnly filipino channels..also not good that you have no suckets to charge next to the bed.You must take a shower inside in a bath tube,you have a reef in the room but its totally empty..The worst is they dont even have coffee in the room. Unbelievable .",August 2018,NA
Steven C,Jul 2018,5.0 of 5 bubbles,Professional Service First Time in Philippines,"Finally, after traveling for business at Philippines in 6 years; I encountered the professional services in this hotel by FB Supervisor, Ms. Felisor Alameda.She called the rental car driver to secured and returned my cell phone left in the car from Cebu airport.  She used her personal cell phone to take care of it and report to my office manager in Dumaguete office.  She also re-confirmed and fixed my hotel reservations in Parklane Hotel due to internal mis-communication between the Sales Office and Front-Desk.  She goes above and beyond her duty and catch a loyal business customer.  She shows her true professionalism with a heart and makes her hotel with a 5 star service.  Thank you!",June 2018,NA
Neil F,Jul 2018,5.0 of 5 bubbles,Cebu Parklane International Hotel,"The Cebu Parklane in Cebu is a very nice hotel ,close to a big shopping mall ,restaurants  nite life .Reception ,porters ,bell personnel  room staff were very friendly  made our brief stay enjoyable  we will certainly stay there again .The buffet breakfast was one of the best we have encountered anywhere that we have stayed .Lots of varieties for any taste ,it was well presented  fresh .",July 2018,NA
RpSharon,Jul 2018,5.0 of 5 bubbles,Great hotel,"This hotel is great! Cant understand why it rate so low. Great stuff, great location, near ayala mall. The gym have a lot of machines, but some are old.. Great pool and jacuzzi, also great breakfast. Price fare.",July 2018,NA
Robert H,Sep 2018,5.0 of 5 bubbles,Peaceful Stay,"Nothing better than walking into a hotel that is so relaxing and laid back.  As well as being professional.  The rooms are large, quiet and comfortable. Able to relax and unwind.  Swimming pool,  Spa and Jacuzzi makes it ideal for yourself or family. Food is amazing,  from American food to Filipino food.  Both served hot, fresh and made that day. Chefs are ready to serve only the best.  Coffee Bar has wonderful desserts to go along with a nice variety of drinks.  From the smoothies to the Cafe Mocha. Plenty of activities to keep you busy.  Ayala Mall is just a hop, skip and jump away. Well within walking distance.  Plenty of restaurants to cater to your needs.  Stay indoors and order food from room service or go down and enjoy food from the other restaurant in the hotel.",September 2018,NA
Usasenior,Sep 2018,3.0 of 5 bubbles,Very nice especially if you avoid weekends and the high seasons,"Many have noted that this is an old hotel seriously in need of renovation (though likely the more expensive rooms are better) and the convenient location is offset by the high noise level surrounding it  ,especially on the street side and near the elevators, and also in the first floor restaurant.  However as always I solved this problem with earplugs.  I am puzzled by the comments about poor internet as I spent two months in half a dozen hotels and many malls etc. in Cebu City and this place had by far the best connection I found.  I discovered why when I spoke to their tech (who appeared within minutes in my room to solve a problem with my laptop) who told my that, unlike most places in the third world, who have only a single connection, they subscribe to 3 different net providers and use an expensive device that combines the signals, so unlike all other places here, I had a superb connection day and night for the 4 days of my stay so this is a major plus.   Yes, like many places they had few and inconveniently placed power sockets in my standard room , but as always I travel with a long power cord so this was not an issue for me.   The pool and gym are nice but like most places they sell daypasses or memberships so they can be crowded at times when school is out or after 4pm or weekends.  I was happy with my stay but I will likely find a more tranquil place in the future.",October 2017,NA
