Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Waynne,Sep 2023,5.0 of 5 bubbles,Quest never fails us! Amazing stay,"This is by far my favorite hotel in Cebu owing to the outstanding service that we constantly receive from the employees, not to mention the convenient and secure location. Thank you, Shao, for being pleasant and for explaining how to get to different destinations. You guys are very professional.",August 2023,NA
Starks,Sep 2023,5.0 of 5 bubbles,Superb!,"I admire how they handled the guests from the time they arrived at the hotel till after they left. We feel terrific; we had everything we needed, and the staff is quite friendly. They are kind and welcoming, specially to the ones at the Front Desk. They seem to be experts at what they do!",September 2023,NA
Mae ann M,Sep 2023,5.0 of 5 bubbles,5-star service in budget friendly hotel,"Excellent service from the day i arrived to check out, Concierge went extra mile to help with my 1-luggage lost from airport i went no clothes to use on, then Vic from Concierge called the representative from hotel to follow then my luggage arrived on time. Room was spacious. Loved the ube pandesal from restaurant. And front desk gave me late check out which I totally happy. Thanks Quest will definitely comeback soon 😍",August 2023,NA
Fearless55740108780,Sep 2023,5.0 of 5 bubbles,Great Hotel Experience,"Great hotel experience. The staff was very friendly and helpful. I have stayed at this hotel six times and the beds are Very comfortable. The location of this hotel is near Ayala Mall a great mall. And last, the breakfast is the best in the area!",September 2023,NA
Cz G,Sep 2023,5.0 of 5 bubbles,Incredible Experience,I would love to stay here again. The food is nice and the staffs are friendly. They always assist us in going in and out from the hotel. I love their smiles. I love the view and the food are superb .,September 2023,NA
Airramaezing,Sep 2023,5.0 of 5 bubbles,"Special thanks to Adrian for his great service during our event at Armstrong Function, also Johnloyd and Dave.♥️","Thanks to Adrian for his great service at the banquet. Also to johnloyd and dave. Adrian is very polite and attentive, love his smile its very warmth and welcoming. We enjoyed our stay here in Quest, a bit upset during our arrival since we were not able to get inside the room by 3pm and the standard check in time is at 2pm. Overall, we love the food and the ambiance of the hotel. Hope to be back here soon!",September 2023,NA
Marielle Mangundayao,Sep 2023,5.0 of 5 bubbles,Amazing Service!,"Services are amazing! Our banquet food was delicious. We were well taken cared of by Adrian, Janlloyd. They are very accommodating and always caters to our needs. Will definitely book here again. 😄😄",September 2023,NA
KM M,Sep 2023,5.0 of 5 bubbles,You need to upgrade!,"This is my second stay at this hotel, and there have been some changes since my last visit in 2019. Firstly, the absence of water bottles should have been communicated to us before our stay so we could have brought our own. Secondly, there was a strong unpleasant odor from the carpet as soon as you left the elevator on the 16th floor. Thirdly, I encountered small roaches in my bedroom week beginning September 28, and on my chair in the buffet area on September 9. Fourthly, there seems to be a miscommunication issue between the front desk and the department responsible for in-room calls. I requested that my room be cleaned during my absence at night for work, but they continued to call, disrupting my sleep. The only person who consistently provided excellent service was Kuya Eric at the breakfast buffet. He has a unique way of making customers feel special and delighted to be served by him.",September 2023,NA
Michael h,Sep 2023,5.0 of 5 bubbles,Solo trip to the philippines.,Cannot say enough about the staff and the service. Was having trouble setting up devices such as echo dot and screen-casting they immediately send someone from IT who within 20 minutes solved every issue. On day 2 toilet started having a low flow they immediately took care of it within minutes. The restaurant is top notch and the poolside bar is on par with top tier service. Every employee went above and beyond for every need from getting a taxi to recommending what the fare should be. Going as far as suggesting other restaurants and local attractions. Every employee was courteous and professional Just cannot say enough I will definitely be back looking forward to my next visit.Definitely 5 stars.,September 2023,NA
Waynne,Sep 2023,5.0 of 5 bubbles,Quest never fails us! Amazing stay,"This is by far my favorite hotel in Cebu owing to the outstanding service that we constantly receive from the employees, not to mention the convenient and secure location. Thank you, Shao, for being pleasant and for explaining how to get to different destinations. You guys are very professional.",August 2023,NA
Starks,Sep 2023,5.0 of 5 bubbles,Superb!,"I admire how they handled the guests from the time they arrived at the hotel till after they left. We feel terrific; we had everything we needed, and the staff is quite friendly. They are kind and welcoming, specially to the ones at the Front Desk. They seem to be experts at what they do!",September 2023,NA
Mae ann M,Sep 2023,5.0 of 5 bubbles,5-star service in budget friendly hotel,"Excellent service from the day i arrived to check out, Concierge went extra mile to help with my 1-luggage lost from airport i went no clothes to use on, then Vic from Concierge called the representative from hotel to follow then my luggage arrived on time. Room was spacious. Loved the ube pandesal from restaurant. And front desk gave me late check out which I totally happy. Thanks Quest will definitely comeback soon 😍",August 2023,NA
Fearless55740108780,Sep 2023,5.0 of 5 bubbles,Great Hotel Experience,"Great hotel experience. The staff was very friendly and helpful. I have stayed at this hotel six times and the beds are Very comfortable. The location of this hotel is near Ayala Mall a great mall. And last, the breakfast is the best in the area!",September 2023,NA
Cz G,Sep 2023,5.0 of 5 bubbles,Incredible Experience,I would love to stay here again. The food is nice and the staffs are friendly. They always assist us in going in and out from the hotel. I love their smiles. I love the view and the food are superb .,September 2023,NA
Airramaezing,Sep 2023,5.0 of 5 bubbles,"Special thanks to Adrian for his great service during our event at Armstrong Function, also Johnloyd and Dave.♥️","Thanks to Adrian for his great service at the banquet. Also to johnloyd and dave. Adrian is very polite and attentive, love his smile its very warmth and welcoming. We enjoyed our stay here in Quest, a bit upset during our arrival since we were not able to get inside the room by 3pm and the standard check in time is at 2pm. Overall, we love the food and the ambiance of the hotel. Hope to be back here soon!",September 2023,NA
