Rating,Review Text,SA,Sentiment,Normalized_Rating,Composite_Score,Quartile
5,excellent great service especially may cafe bai highly recommended share great services unique hospitality keep great services warned greetings guests,0.9693,Positive,1.0,0.98465,Q4
5,one staff grumpy even security looked tired standing long time still greeted us especially ms merry cafe bai accomodating kind quick anf efficient staff cafe rooms view luxurious experience deserves 5star rating,0.8905,Positive,1.0,0.9452499999999999,Q2
5,first time stay husband though sweetheart easy handle salute faculty staff true works following code ethics establishment accommodation great far keep good work,0.9517,Positive,1.0,0.97585,Q3
4,speaking manager staff regarding lack communication able resolve issues occurred regarding poor communication recent shut philippine airspace flights cancelled delayed planes arrival 4 26 hours scheduled arrival taken good care offered really late check 2 pm given good room nice view also buffet breakfast offered everyone extremely pleasant even concierge helped us get transportation next destination moalboal recommendation local phone number able get contact hotel emergencies issues email communications slow almost non existent,0.8748,Positive,0.5,0.6874,Q1
5,dine marble + grain steakhouse together kid staff accomodating namely roxanne christian bibiano 8year old kid always wants pasta order penne arrabiata spicy loves eating foods taste good definitely dine kodus team marbel+grain steakhouse surely recommend thank good service,0.959,Positive,1.0,0.9795,Q3
5,good customer services especially vanni helped us needs come back dining experience intend stay also som staycation plan try breakfast buffet,0.4404,Positive,1.0,0.7202,Q1
5,food accommodation fantastic especially performance given servers since birthday celebrant shocked entertained one servers performance since dancing todotodo thanks sir glenn making us happy,0.891,Positive,1.0,0.9455,Q2
5,stayed 2nights wrap big thumbs team soo good room complete setup really amaze staffs greet every guest encounteredyou deserve appreciated 5 staralso commend glenn lively dance celebrants really entertained even celebrants hahaha,0.9749,Positive,1.0,0.9874499999999999,Q4
4,yummy food nice amenities nice atmosphere good service friendly staff infinity pool kiddie pool perks good bar lounge located rooftop level overall good experience family,0.9633,Positive,0.5,0.73165,Q1
2,acceptable overnight layover sure ready get entire hotel musky damp smell + smelled like smoke throughout hotel non smoking room quoted comical amount front desk transfer ferry pier 1600 pp id book grab airport ferry,0.8225,Positive,-0.5,0.16125,Q1
5,prechristmas dinner marble grain servers ms athara christine emmie great perceptive needs food delicious ambiance perfect holidays definitely back,0.9501,Positive,1.0,0.97505,Q3
1,cafe bai staff inconsiderate surprising since dan one checked using seemed sick also condescending elderly woman asking room gave shot cafe bai people called wanted go room resto bill settled instead charged thw room whatever reason inconsiderate specially noting already paid whole stay advance thousands want go room settle 700 peso billing bad bad service,-0.9382,Negative,-1.0,-0.9691000000000001,Q1
5,food great experience desserts best love international foods authentic customer service great big thanks crews vann judel keep good work,0.9732,Positive,1.0,0.9865999999999999,Q4
5,excellent check kharen friendly accommodating needs met even exceed expectations front desk always smiling welcoming cant wait come back stay little longer,0.9153,Positive,1.0,0.95765,Q2
5,good selection food even lunch also attentive friendly professional staff especially quennie served lunch hopefully chance come next timethank,0.8689,Positive,1.0,0.93445,Q2
5,excellent service attentive asking assistance fast check smooth transaction coming everytime always great experience bai never ceases amaze every stay,0.714,Positive,1.0,0.857,Q1
5,bai friends trips found bai gives lot discount specially senior love buffet food good service nice kaau like give us good experience eat specially server rowena cherry vannessa,0.9545,Positive,1.0,0.97725,Q3
5,thanks anderson merry accommodating helpful ask us every time time something help offer us great service good job keep love guys,0.9723,Positive,1.0,0.9861500000000001,Q4
5,food delicious staff friendly courteous special thanks sir glenn team energetic heartfelt birthday greetings dance number made birthday extra special,0.9799,Positive,1.0,0.98995,Q4
5,dining experience superb capped enthusiastic number glenn friends definitely experience highly recommended celebrating family happy moments thank glenn warm accommodation,0.9789,Positive,1.0,0.9894499999999999,Q4
5,family always celebrate birthdays cafe bai food always delectable service great ever energetic glenn pearl jenny keith blast birthday greeting,0.9531,Positive,1.0,0.97655,Q3
5,went celebrate husband fathers birthdays bai dinner buffet food delicious many dishes choose service also great many thanks glenn judel excellent service sure go back,0.9657,Positive,1.0,0.98285,Q3
5,qunnie best person cafe bai thanks kind service love place people also facilities want visit foods delicious coffee qunnie one best coffee ever met,0.9747,Positive,1.0,0.98735,Q4
5,amazing dinner marble grain restaunrant great food excellent service specially emmie lyza geo quality food top say one favorites places,0.9451,Positive,1.0,0.97255,Q3
5,one best stay weve experienced entering hotel departure accommodating professional employees especially ume team special mention christine attentive high class service gave us also colleagues dwayne nelmor john commendable service hospitable us also marble+grain team athara roxanne christian geo emie leodelyn giving us wonderful food excellent fine dining experience skills really sets expectations manager ms maritess peralta accommodating hospitable taking care us throughout stay bai hotel feels like home high class service us also pool bar team cafe bai staffs aldrin rowena aldrin satisfying us breakfast also twilight bar staffs team leader mark wonderful chill night whole staff bai hotel deserves 5 star even 10 star rating commendation,0.9837,Positive,1.0,0.99185,Q4
5,property people good spacious room awesome pool area bar bar staff ume japanese restaurant special thanks ms tess staff little birthday presentation dinner twilight roofdeck bar sir mark staff cafe bai breakfast buffet aldrin francis rowena daghang salamat kaayo bai hotel jae f,0.9118,Positive,1.0,0.9559,Q2
5,nice overall experience food buffet choices amazing rooms comfy neat near restaurants shops friendly helpful staff pool bar lovely view bar food drinks also nice,0.969,Positive,1.0,0.9844999999999999,Q4
5,went bai birthday michelle server michelle accommodating friendly tell shes always smiling even mask bai give raise shes excellent keep,0.872,Positive,1.0,0.9359999999999999,Q2
4,room really cold even airconditioner outlets arent convenient work using laptops cellphone charging bed slippers thin pool great view great twilight bar amazing food awesome overall 4 5,0.9524,Positive,0.5,0.7262,Q1
5,great hotel excellent service dined marble grain steakhouse fabulous restaurant 5 star service servers geo thara attentive every detail one best meals long time highly recommend restaurant,0.9595,Positive,1.0,0.97975,Q3
5,family went birthday dinner service evidently excellent along food could feel friendliness welcome service plus patient took order food willing explain menu simple understandable way suggested food would best fit taste food delicately arranged tasted great credits kudos servers chefs chef coke chef ej chef john servers thara lyza geo nelmor,0.9805,Positive,1.0,0.9902500000000001,Q4
5,great experience would love visit soon first service wonderful able talk staff comfortably order food without problems secondly ambiance quite soothing gives chill relaxing vibe take time relax eat food lastly food delicious personally loved mediumwell cooked flatiron steak different appetizers entres desserts perfectly prepared us commend staff team entertained us prepared meals us gave us splendid time 3,0.9938,Positive,1.0,0.9969,Q4
