Review Provider,Review ID,Review Content,Review Score,Review Time,normalized_score,Hotel,cleaned_content,label
Agoda,815801076,"We booked rooms for my brother’s wedding and we had a great stay. My so enjoyed the pool and even promised his new friends he met at the pool that he’ll be back on jul 2nd. Lol. The rooms are clean. The staff is super accommodating. I love how accessible it is especially if there’s a need for supplies, we can just run to Parkmall right across. 
 
 ",10.0,2024-06-04T10:32:00+07:00,1.0,bai_hotel,booked room brother wedding great stay enjoyed pool even promised new friend met pool hell back jul nd lol room clean staff super accommodating love accessible especially there need supply run parkmall right across,2
Agoda,815837362,"Great staff, beautiful modern rooms with good facilities. Breakfast is a huge boon as there is a huge choice of cuisine on offer. Highly recommend the bai hotel. I have there on numerous occasions and have never been dissapointment. 
 
 ",8.8,2024-06-04T09:30:00+07:00,0.8500000000000001,bai_hotel,great staff beautiful modern room good facility breakfast huge boon huge choice cuisine offer highly recommend bai hotel numerous occasion never dissapointment,2
Agoda,815837303,"Rooms are spotless,  staff are very attentive. The breakfast is on a huge scale, so ensure your appetite is ready for a some gastronormous delights.
 
 ",8.4,2024-06-04T09:25:00+07:00,0.8,bai_hotel,room spotless staff attentive breakfast huge scale ensure appetite ready gastronormous delight,2
Agoda,815787756,"I enjoyed my stay at Bai hotel and I added 2 more days to stay longer. Breakfast is good especially the pandesal, dried squid and the 
taho guy walking around carrying the taho container. Sooo cool! The swimming pool is good, lobby is clean and money changer is downstairs. There’s coffee shop outside and park mall is across the street. Very convenient. Thank you Bai hotel! 
 
 ",10.0,2024-06-04T08:18:00+07:00,1.0,bai_hotel,enjoyed stay bai hotel added day stay longer breakfast good especially pandesal dried squid taho guy walking around carrying taho container sooo cool swimming pool good lobby clean money changer downstairs there coffee shop outside park mall across street convenient thank bai hotel,2
Agoda,815629537,"Everytime I go in, I get scanned. Imagine to be going through that body scanner and luggage or baggage scanner everytime.

The staff are friendly, in some sense.
 
 ",8.4,2024-06-04T03:01:00+07:00,0.8,bai_hotel,everytime go get scanned imagine going body scanner luggage baggage scanner everytime staff friendly sense,2
Agoda,814873866,"I was so disappointed with this hotel that was so overrated reviews! I had a high expectations when I booked this hotel! I had 3 rooms and I was so disappointed that my room was very dirty, bathrooms had a mold, HVAC had a lots of bugs and dust! Bed sheets found stained and hair! They moved me into different room after 19 hours of flight the second move was even worse of mold smell! I was so disappointed of staying this hotel! Management didn’t care about the issues and this hotel was not well maintained! The hallway of the 12th floor was super hot no AC! Disappointed like I left headache with mold smell on my room! Never again! 
 
 ",2.0,2024-06-03T08:57:00+07:00,0.0,bai_hotel,disappointed hotel overrated review high expectation booked hotel room disappointed room dirty bathroom mold hvac lot bug dust bed sheet found stained hair moved different room hour flight second move even worse mold smell disappointed staying hotel management didnt care issue hotel well maintained hallway th floor super hot ac disappointed like left headache mold smell room never,0
Agoda,750656825,"everytime that I go to Cebu I always stay in Bai Hotel, rooms are clean though needs updating, staff are really friendly, huge buffet 
 
 ",8.0,2024-06-03T07:48:00+07:00,0.75,bai_hotel,everytime go cebu always stay bai hotel room clean though need updating staff really friendly huge buffet,2
Agoda,814470832,"From accommodation to buffet, it was a good choice to stay in Bai Hotel.
 
 ",10.0,2024-06-02T11:19:00+07:00,1.0,bai_hotel,accommodation buffet good choice stay bai hotel,2
Agoda,810906167,"Spent half a week in this hotel with family. Staff are so nice and welcoming. They prioritize security. Upon arriving, they screen you similar to upon entering the airport. Breakfast buffet was great! Family enjoyed the variety of foods available daily. They provide water bottles and necessities during your stay such as shampoo, conditioner, soap, dental kit, slippers as examples. They have a fitness room - ample amount of equipment and it was not crowded. They have kid playroom for those travelling with small kids. Bed was comfortable. Pool bar and pool area was spacious. Would recommend in having some little things looked into such as stains in carpetted floors, chipped areas in doorways in hotels. Other than that, great place to stay! I would definitely consider this as one of the go to hotels if returning to Cebu. 
 
 ",9.6,2024-06-02T03:50:00+07:00,0.95,bai_hotel,spent half week hotel family staff nice welcoming prioritize security upon arriving screen similar upon entering airport breakfast buffet great family enjoyed variety food available daily provide water bottle necessity stay shampoo conditioner soap dental kit slipper example fitness room ample amount equipment crowded kid playroom travelling small kid bed comfortable pool bar pool area spacious would recommend little thing looked stain carpetted floor chipped area doorway hotel great place stay would definitely consider one go hotel returning cebu,2
Agoda,813570342,"Nice place, good value and security.  Excellent buffet too!
 
 ",8.4,2024-06-02T02:18:00+07:00,0.8,bai_hotel,,2
Agoda,813097949,"Staffs are very accommodating. The place is amazing, walking distance from malls and convenience store. 
 
 ",10.0,2024-06-01T12:07:00+07:00,1.0,bai_hotel,staff accommodating place amazing walking distance mall convenience store,2
Agoda,812994353,"The place is very clean and elegant, with nice view (our room is facing the bay). The food is delicious. Make sure to book with breakfast to experience their delicious buffet. If no meal booking, no worries, their breakfast meal is less that 500 pesos per person as of this writing and you can have a full stomach satisfaction. The shower room is complete with shower gel, shampoo and conditioner, hand soap as well as a body lotion. I like the scent of the lotion and it's a nice quality, it gives skin moisture. The aircondition is working very well.  The bed and pillows are nice and comfortable. We really had a good night sleep. 
 
 ",10.0,2024-06-01T07:50:00+07:00,1.0,bai_hotel,place clean elegant nice view room facing bay food delicious make sure book breakfast experience delicious buffet meal booking worry breakfast meal le peso per person writing full stomach satisfaction shower room complete shower gel shampoo conditioner hand soap well body lotion like scent lotion nice quality give skin moisture aircondition working well bed pillow nice comfortable really good night sleep,2
Agoda,812972369,"food is very good and the staff are friendly
 
 ",8.8,2024-06-01T06:14:00+07:00,0.8500000000000001,bai_hotel,,2
Agoda,813186764,"My room's hot water was not working. We requested for checking on. Engineer checked it can not be rectified. And we waited for more than 1 hr waiting hotel's procedure to change room. They always said they will call us back. But no call we received. After 1 hr , we went down and get a new room. New room's hair dryer was spoiled and it caused burnt smell all around our room. We were alr super exhausted to even tell them to change. There is no upgrade, no compensation for wasting our time. It was very bad experience. Hope it can be better next time. But the lady when we were checking in, she was very kind and helpful. 
 
 ",4.8,2024-06-01T02:46:00+07:00,0.35,bai_hotel,room hot water working requested checking engineer checked rectified waited hr waiting hotel procedure change room always said call u back call received hr went get new room new room hair dryer spoiled caused burnt smell around room alr super exhausted even tell change upgrade compensation wasting time bad experience hope better next time lady checking kind helpful,1
Agoda,812680641,"Worth it
 
 ",10.0,2024-05-31T09:00:00+07:00,1.0,bai_hotel,,2
Agoda,812031565,"Great,  worthy 
 
 ",10.0,2024-05-31T05:56:00+07:00,1.0,bai_hotel,,2
Agoda,811971875,"Thank you! Till our next visit, Bai.
 
 ",10.0,2024-05-31T03:52:00+07:00,1.0,bai_hotel,,2
Agoda,811885700,"The room was spacious, nice and clean. Nice location near a mall and food places. Had a nice pool and sitting areas. We included the buffet price in our initial hotel booking and it was great. 
 
 ",10.0,2024-05-31T01:53:00+07:00,1.0,bai_hotel,room spacious nice clean nice location near mall food place nice pool sitting area included buffet price initial hotel booking great,2
Agoda,811152421,"Great stay we enjoyed our vacation stay
 
 ",10.0,2024-05-30T08:00:00+07:00,1.0,bai_hotel,,2
Agoda,811452062,"We enjoyed our minimoon despite only hours of enjoying the room. Thank you Bai Hotel for surprising us with a delicious treat! You’re so sweet! Thank you so much! We’ll surely be back! 
 
 ",10.0,2024-05-30T02:58:00+07:00,1.0,bai_hotel,enjoyed minimoon despite hour enjoying room thank bai hotel surprising u delicious treat youre sweet thank much well surely back,2
Agoda,810633177,"M
 
 ",10.0,2024-05-29T10:39:00+07:00,1.0,bai_hotel,,2
Agoda,810439880,"The cleaning staff were talking loud on the hallway the whole morning, and even rang at our door at 10am to ask if we needed cleaning. I felt like that was very unnecessary and after being woken up by their radios and voices outside really irked me since we were trying to catch up on our sleep.  

They are listed as 4 stars, but it actually feels like a 3 star hotel, so if you can get a good price for the stay, this would be a good place, but do not expect a 4 star hotel.

The check out was really slow, they asked us to wait on the couch for someone to check our room before we can leave. We waited a good 15 mins, and went back to the reception to ask if we could leave already, and she said yes. We wasted so much time thinking that she would approach us and let us know that we’re good to go, but apparently not.
 
 ",7.2,2024-05-29T10:38:00+07:00,0.65,bai_hotel,cleaning staff talking loud hallway whole morning even rang door ask needed cleaning felt like unnecessary woken radio voice outside really irked since trying catch sleep listed star actually feel like star hotel get good price stay would good place expect star hotel check really slow asked u wait couch someone check room leave waited good min went back reception ask could leave already said yes wasted much time thinking would approach u let u know good go apparently,1
Agoda,780277630,"We always come back to this hotel. It may be a bit far from the restaurants in malls but it’s halfway to airport so it’s good 
 
 ",9.2,2024-05-29T05:38:00+07:00,0.8999999999999999,bai_hotel,always come back hotel may bit far restaurant mall halfway airport good,2
Agoda,810406512,"Stayed a yr ago nice rm bath  towels etc. came a yr later 5/29/24 .no hand towels or wash cloths, very little toilet paper , no adapter for the hot water maker, towels dingy water and old. Beds are quite hard.  Two adults one child. Had to pay 600 peso for son’s breakfast. Requested more water and towels etc. disappointed with stay will not stay here again . No microwave, 2 coffee sticks that’s it.
 
 ",6.4,2024-05-29T02:02:00+07:00,0.55,bai_hotel,stayed yr ago nice rm bath towel etc came yr later hand towel wash cloth little toilet paper adapter hot water maker towel dingy water old bed quite hard two adult one child pay peso son breakfast requested water towel etc disappointed stay stay microwave coffee stick thats,1
Agoda,810360859,"I highly recommend this place,great place to stay.
 
 ",9.2,2024-05-28T10:12:00+07:00,0.8999999999999999,bai_hotel,,2
Agoda,810334581,"had a wonderful stay in this hotel!
 
 ",10.0,2024-05-28T04:16:00+07:00,1.0,bai_hotel,,2
Agoda,810334547,"Second time staying in this hotel & have never been disappointed!
 
 ",10.0,2024-05-28T04:15:00+07:00,1.0,bai_hotel,second time staying hotel never disappointed,2
Agoda,810320377,"Really enjoy this vacation 
 
 ",9.6,2024-05-27T11:09:00+07:00,0.95,bai_hotel,,2
Agoda,810265277,"Amazing Experience! 💯
 
 ",10.0,2024-05-27T07:49:00+07:00,1.0,bai_hotel,,2
Agoda,810251051,"The facilities provided were outstanding, catering to all our needs. Overall it was a fantastic experience.
 
 ",10.0,2024-05-27T04:58:00+07:00,1.0,bai_hotel,facility provided outstanding catering need overall fantastic experience,2
Agoda,810295530,"Had a fun and relaxing stay in Bai. Staffs are very nice, foods are good, and amenities are enjoyable.
 
 ",10.0,2024-05-27T01:41:00+07:00,1.0,bai_hotel,fun relaxing stay bai staff nice food good amenity enjoyable,2
Agoda,810193524,"Very accomodating staff. Clean and decent place. 
 
 ",9.6,2024-05-26T11:18:00+07:00,0.95,bai_hotel,,2
Agoda,810169958,"The room was big enough for the 3 of us. Everything we needed was there even shaving set. Staffs were pleasant and always greets us when we encounter them. It’s a 10/10 experience. 
 
 ",8.8,2024-05-26T07:33:00+07:00,0.8500000000000001,bai_hotel,room big enough u everything needed even shaving set staff pleasant always greets u encounter experience,2
