Review Score,Review Content,normalized_score
7.6,"The Bai Hotel is very modern and the rooms are very clean and comfortable, however the TV was bad, first with lots of picture juddering which they had to replace the tv then the replacement tv was too quiet couldn’t hear it even on full volume. The food also was substandard, breakfast included shrivelled bacon which was cold and the eggs were always cold I cannot stand congealed food that’s cooked ages ago and cold 
 
 ",0.7
8.8,"The shower amazing 
Was the hottest power shower I’ve ever had in Asia .
I’m well travelled throughout Asia and lived in Malaysia for 5 years.
 
 ",0.8500000000000001
10.0,"Pool opens from 6 am to 10 pm. Super sulit po lalo na with kids. Aftr the wedding event which is also held at bai hotel, my kids were able to swim at night after the party. Hahaha after breakfast at 6 am, syempre pool ulit. Weeeee
 
 ",1.0
10.0,"Thank you so much bai Hotel Cebu for granting all my special requests and even did an extra mile to surprise my husbabd on his very special day. I was surprised, too! 🥰

 My request
✅ A room with Nice view
✅ Clean Non Smoking room
- for my husband's birthday 

We knew it was a busy season for you, 
but you did more than that!
✅Surprised with cake towel and balloons | room set-up (didn't expect this)
✅💯 Service was great
✅pampered since checking in until checking out
✅Making sure that we have all we want and need

We're overwhelmed by your warm hospitality and our stay was filled with so much love! 🤎

Salamat kaayo BAI! 😘
 
 ",1.0
9.6,"Tis is not my first time with Bai and I will always want to go back and stay here. The staff are really accomodating. I only had problem because this time i booked it thru AGODA and i felt like i was misguided by the fact that i booked for 2 yet when i paid and confirmed it showed as booked at 1 capacity.  But thank you, Bai! You will still always be in my choices of hotels to stay!
 
 ",0.95
8.4,"Great location - near Parkmall and big hospitals. Great facilities - pool, rooftop bar, restaurants below
 
 ",0.8
10.0,"I love the staycation.. Staff, food and the amenities are amazing.  Maayong buntag! 
 
 ",1.0
5.2,"No care for customers 
 
 ",0.4
10.0,"A+++ hotel… loved the free upgrade! Thank you!
 
 ",1.0
10.0,"clean, perfect loc and very nice staff
 
 ",1.0
8.8,"N/a
 
 ",0.8500000000000001
10.0,"Best hotel in all of the Philippines. 
 
 ",1.0
10.0,"Everything was OK.
The breakfast area was so Crowded.
I suggest for whom they have lounge access is better they have breakfast there is more quite.

 
 ",1.0
8.4,"The facility and female receptionist are exceptional. The issue that I have is with the receptionist, elevator and room access, first incedent I don't have elevator access, I went to the receptionist to have it fixed, but only to know when I reached my room (I got elevator access from the other customer with the same floor) there is no access also. The receptionist is not smiling also looks so suspicious even after I prove my identity. The second time I went to the reception, I went directly to the manager after 1 customer he attended to, I was waiting patiently only to find out he needs to reverify me again, I told him was already verified by the previoua receptionist and he can ask him and he told me in a bit higher tone of voice and iritated manner that he needs to reverify, so I did, then there is no apology or empathetic manner I heard from them even though I told him I went from elevator to the reception twice already and I am tired and frustrated. I even overheared him that my access is blocked. I asked him what was thr problem but he ignored my question and he just asked me who is the receptionist who attended me before. I felt really bad that I have to go through all of this. Out of frustration, tiredness and anger and also the urgent need to go to my room to do something urgent, I told them to make sure it will work or else I will come back to them in a very irated manner. So the manager went with me, I was about to tap the elevator access, he told me he already tapped it with his access, I told him i want to tap it myself and check if it is really working. Everything is good except for this and I was about to let it pass but I was not satisfied at how my experience was on this matter and I am hoping it will not happen to the other customers. 
 
 ",0.8
9.6,"Love the fitness center with sauna in the gym locker rooms. Buffet is great but very crowded 
 
 ",0.95
10.0,"Best breakfast buffet. Lots of choices
 
 ",1.0
9.6,"ok
 
 ",0.95
10.0,"We had an excellent stay at this hotel. The location was perfect, with easy access to nearby attractions.
The cleanliness of the property was impeccable, and the staff went above and beyond to ensure our comfort. The facilities were top-notch, providing everything we needed for a comfortable and enjoyable stay. We were particularly impressed with the value for money we received. Overall, we highly recommend this hotel for a fantastic stay.
 
 ",1.0
10.0,"It was clean, stylish, roomy with excellent service in where we had dinner. Food was good and great value for money and service was attentive and efficient. Room itself was well equipped and comfortable.
 
 ",1.0
10.0,"very clean place 
 
 ",1.0
9.6,"(star) (star) (star) (star) (star) 

Nice location. Near malls, restaurants, and church.
 
 ",0.95
8.0,"Nice location.  Bathrooms need hooks for hanging towels   room provided slippers had a fishy smell.  Otherwise the breakfast Buffet is excellent 
 
 ",0.75
10.0,"Very accommodate
 
 ",1.0
9.6,"We booked our hotel room for 2 nights after our Bantayan trip. We arrived at our exact check-in time and found our room instantly. The day after, we had our mountain and city tour. Thank you to Ms. Mira for cleaning our room while we're away!    The food in the breakfast buffet was also superb. The only con of this hotel is that there are too many people in the lobby at any given time because of the multiple conventions happening in the hotel. The elevator also moves slow in comparison to other hotels we've stayed at. Nonetheless, we would book this hotel again because of the staff's hospitality. 
 
 ",0.95
4.4,"The pool bar staff were very attentive and pleasant. We invited guest on our last night at the hotel to enjoy the bar. We informed the pool bar staff to charge all expenses to our room.  We were happily enjoying our time when the rude life guard kept bothering my guest about the numbers of children using the pool. We are happy to pay any extra charges if that was communicated but the staff has failed to inform us. The children who were enjoying the pool were left traumatised by how they were treated by their life guard. A simple miscommunication has ended with unpleasant experience. 
 
 ",0.30000000000000004
9.6,"Staff were friendly and accommodating. Room and other facilities were clean. Food room service is also 24hours, which is very convenient for travellers like me - night owl. 

Room rates are also not too high considering quality of stay. 
 
 ",0.95
2.0,"You do not get what you pay for! When you take 2 room they tell you, you have only one. When you pay for breakfast, They say you have not paid. Agoda also has no any kind on customer service.  DO NOT TAKE THIS HOTEL. YOU WILL BE DISAPPOINTED!
 
 ",0.0
10.0,"super love the room. although our view from the room was not that impressive. But the room was clean and the staff was accommodating. 
 
 ",1.0
10.0,"Amazing
 
 ",1.0
10.0,"Good location with a mall 2 minutes walk.  Facilities GREAT especially the roof top pool and the bar with amazing views of Cebu. Recommended 
 
 ",1.0
10.0,"Beautiful 
 
 ",1.0
10.0,"I love BAI HOTEL . THE PEOPLE AND THE HOTEL ARE ALL BEAUTIFUL LOVE YOU BAI HOTEL❤️❤️ try this one guys will be very nice
 
 ",1.0
10.0,"Our stay was very pleasant. Our room was clean and comfortable. Staff was wonderful and accommodating. Highly recommended.
 
 ",1.0
10.0,"Amazing 
 
 ",1.0
8.0,"Good hotel close to Park Mall.
 
 ",0.75
9.2,"Had a wonderful stay here! The facilities were very clean and well-maintained but it was the staff that truly made the time memorable. They were very courteous and always willing to lend a hand. Very cheery people too! Would recommend and will surely be back again. 
 
 ",0.8999999999999999
10.0,"Everything was great. The staff, the breakfast and the young man that always waited on my. And angel who always took me to my seat. I will always stay here in the future travel
 
 ",1.0
10.0,"Hotel is great
 
 ",1.0
10.0,"All staff are so polite and accomodating.
The room is very clean
 
 ",1.0
10.0,"Bai hotel is very fragrant, clean and kind staff. Best buffet ever.
 
 ",1.0
10.0,"The staff are very approachable and accommodating.  I like how they treated their customers. The place is clean and organized. 
 
 ",1.0
8.8,"simply an amazing stay in Bai Hotel as always
 
 ",0.8500000000000001
10.0,"All the staffs are helpful the place is safe and the foods are reasonable price. 
 
 ",1.0
10.0,"Excellent service, staff and facility!!! 
 
 ",1.0
10.0,"Easy access to anywhere in Cebu.  Everyone is friendly and helpful.
 
 ",1.0
10.0,"World class hotel services, facilities and crew. Must visit if you are visiting Cebu.
 
 ",1.0
9.6,"Very satisfied guest here,  had a great time, with courteous an accommodating staff, good food and relaxing ambiance, will definitely recommend to friends and stay again next time
 
 ",0.95
10.0,"Elegant and Accessible place. Staff were polite, honest and very accommodating. Highly recommended! 💯
 
 ",1.0
10.0,"Easily one of the best hotels in Cebu. The service is top notch, everything from the guards, reception and concierge.  Rooms are very clean and comfortable, with great views. We will definitely be returning! 
 
 ",1.0
10.0,"Very nice
 
 ",1.0
10.0,"Place was great food was great. Big thanks to Hazel for helping us on the checkout. Great service 
 
 ",1.0
